route,route_label,member,replicate_id,upstream_seed,downstream_seed,lead_min,threshold_mm,csi,pod,far,frequency_bias,hit,miss,false_alarm,correct_negative
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,80,1,0.5517931338783414,0.7660217962788086,0.3363540211755254,1.154262695354041,180081,55005,91270,4082279
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,80,5,0.4303668628579015,0.6194504248570009,0.4149531360918267,1.05880479508771,48625,29872,34488,4295650
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,80,10,0.3108233117483811,0.4166027041388676,0.449609984399376,0.7569227135856409,14112,19762,11528,4363233
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,80,20,0.0464206407951781,0.0473928532872719,0.306477093206951,0.0683363920975925,439,8824,194,4399178
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,90,1,0.5380498185770932,0.7474668844593042,0.3424133104805814,1.136681895136248,175719,59367,91499,4082041
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,90,5,0.4085344654065033,0.5688370256188134,0.4082143851139119,0.961221447953425,44652,33845,30801,4299328
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,90,10,0.2690798486150131,0.3421208006140402,0.4424076212471131,0.6135679282045227,11589,22285,9195,4365557
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,90,20,0.0276360544217687,0.0280686602612544,0.3580246913580246,0.0437223361761848,260,9003,145,4399218
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,100,1,0.5237866674819243,0.7287886135286661,0.349396400809609,1.120173043056583,171328,63758,92009,4081522
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,100,5,0.3839993295028077,0.5253066996190937,0.4119450663852483,0.8932952851701339,41235,37262,28886,4301234
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,100,10,0.2330335631306505,0.2883922772627974,0.4516726537943422,0.5259491055086497,9769,24105,8047,4366696
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,100,20,0.0195095948827292,0.0197560185684983,0.39,0.0323869156860628,183,9080,117,4399237
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,110,1,0.5102274387571227,0.7130326774031631,0.3579248159469253,1.110512748526071,167624,67462,93442,4080079
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,110,5,0.3639872885316385,0.4961081315209498,0.4225191292484726,0.8590901563117062,38943,39554,28493,4301617
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,110,10,0.2083663520879859,0.2561551632520517,0.4723945032226681,0.485505107161835,8677,25197,7769,4366964
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,110,20,0.0144153764014949,0.0145741120587282,0.430379746835443,0.0255856633919896,135,9128,102,4399242
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,120,1,0.49635369878013,0.6980381647567273,0.3679310690157228,1.104370315544099,164099,70987,95523,4077988
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,120,5,0.3451853513543828,0.4704638393823968,0.4354851037160458,0.8333949068117252,36930,41567,28489,4301611
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,120,10,0.1880758284694419,0.230206057743402,0.4931756141947225,0.4542126704847375,7798,26076,7588,4367135
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,120,20,0.0111241844047491,0.0112274641045017,0.4526315789473684,0.0205117132678397,104,9159,86,4399248
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,130,1,0.4835374606304521,0.6863658405859984,0.3793226806582399,1.105833609827893,161355,73731,98611,4074891
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,130,5,0.3274577605352675,0.4451635094334815,0.4467384420519316,0.804616736945361,34944,43553,28216,4301875
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,130,10,0.1678323376560299,0.2040207829013402,0.5138234259584945,0.4196433843065478,6911,26963,7304,4367410
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,130,20,0.0081483864050605,0.0082046853071359,0.4571428571428571,0.0151138939868293,76,9187,64,4399261
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,140,1,0.4718686063327186,0.6759483763388717,0.3901810967115539,1.108441166211514,158906,76180,101673,4071821
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,140,5,0.3106978139412801,0.4222326967909601,0.4595176361234773,0.7812145687096322,33144,45353,28179,4301904
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,140,10,0.151461145968116,0.1831493180610497,0.5332179670453691,0.3923658262974552,6204,27670,7087,4367619
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,140,20,0.0054697554697554,0.0055057756666306,0.5446428571428571,0.0120911151894634,51,9212,61,4399256
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,150,1,0.4606457008737546,0.6653777766434411,0.4004653052463741,1.109823639008703,156421,78665,104483,4069003
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,150,5,0.2975136761742005,0.4080792896543816,0.4766277264929335,0.7797113265475114,32033,46464,29172,4300903
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,150,10,0.141505763338359,0.1717836688905945,0.5546797275579705,0.3857530849619177,5819,28055,7248,4367450
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,150,20,0.0041845493562231,0.0042102990391881,0.59375,0.0103638130195401,39,9224,57,4399252
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,160,1,0.4496671837663679,0.6571977914465345,0.412543964714158,1.118718256297695,154498,80588,108497,4064981
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,160,5,0.2851457538850774,0.393403569563168,0.491109536443485,0.7730613908811802,30881,47616,29802,4300265
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,160,10,0.1324897384208097,0.161037964220346,0.5722910459463698,0.376512959792171,5455,28419,7299,4367391
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,160,20,0.0036504187245007,0.0036705171110871,0.6,0.0091762927777178,34,9229,51,4399250
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,170,1,0.4397183992613751,0.6482819053452779,0.4225140769819557,1.122593433892278,152402,82684,111504,4061966
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,170,5,0.2730012294437922,0.3762309387619909,0.5012581271637254,0.7543600392371683,29533,48964,29682,4300377
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,170,10,0.1212771666219479,0.1467792407155931,0.5889210417527904,0.3570585109523528,4972,28902,7123,4367559
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,170,20,0.0030065499838934,0.0030227787973658,0.6410256410256411,0.0084205980783763,28,9235,50,4399243
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,180,1,0.4306989042250855,0.6388555677496746,0.4306888094525081,1.12215529635963,150186,84900,113617,4059845
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,180,5,0.2618777183699476,0.3612749531829242,0.5123381424862002,0.7408308597780807,28359,50138,29794,4300257
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,180,10,0.1096437496937325,0.132107220877369,0.6079719667104687,0.336984117612328,4475,29399,6940,4367734
exprecast_patch_cnn,exPreCast + CNN,0,21040,6455,21040,180,20,0.002147766323024,0.0021591277124041,0.7101449275362319,0.0074489906077944,20,9243,49,4399236
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,60,1,0.5786404085575595,0.8179006831542499,0.3357894445941371,1.231387662387382,192277,42809,97205,4076363
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,60,5,0.4797445854989933,0.7255054333286622,0.4138655029744139,1.23777978776259,56950,21547,40212,4289945
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,60,10,0.387517846216602,0.560902166853634,0.4437287738611079,1.008324969002775,19000,14874,15156,4359624
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,60,20,0.1364275668073136,0.1466047716722444,0.3372376769155685,0.2212026341358091,1358,7905,691,4398700
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,70,1,0.5678701337003539,0.7862824668419217,0.3284797756319433,1.170899160307292,184844,50242,90418,4083140
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,70,5,0.4524373949398733,0.6686242786348523,0.4167879723978531,1.14645145674357,52485,26012,37508,4292639
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,70,10,0.3498677795223535,0.499940957666647,0.4617829334180836,0.9288835094762944,16935,16939,14530,4360240
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,70,20,0.1025352688611735,0.10828025477707,0.3409986859395532,0.1643096189139587,1003,8260,519,4398862
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,80,1,0.5554574783522201,0.7602069030057086,0.3265478388664883,1.128820942123308,178714,56372,86656,4086893
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,80,5,0.4320342037383838,0.6230556581780196,0.4150810261316749,1.065199943946902,48908,29589,34707,4295431
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,80,10,0.3134360661414596,0.4275255358091752,0.4598687155005221,0.7915215209305072,14482,19392,12330,4362431
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,80,20,0.064637590210229,0.0667170463132894,0.3253275109170305,0.0988880492281118,618,8645,298,4399074
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,90,1,0.5407368967306694,0.7402142194771275,0.3326071865519661,1.109113260679071,174014,61072,86723,4086817
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,90,5,0.4088762384763907,0.5746206861408716,0.4136442815173023,0.9799864962992216,45106,33391,31820,4298309
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,90,10,0.2745831527565521,0.3553758044517919,0.4529425130652124,0.6496132727165378,12038,21836,9967,4364785
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,90,20,0.040114008233928,0.0410234265356795,0.3559322033898305,0.0636942675159235,380,8883,210,4399153
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,100,1,0.5267419282567026,0.7200684005002425,0.3376193457505086,1.087091532460461,169278,65808,86282,4087249
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,100,5,0.3842105750789842,0.5282877052626215,0.4151470277131373,0.9032829280099876,41469,37028,29436,4300684
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,100,10,0.2363520347875407,0.2952411879317471,0.4576758310286861,0.5443998346814666,10001,23873,8440,4366303
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,100,20,0.0274917736970597,0.0279607038756342,0.3788968824940047,0.0450178128036273,259,9004,158,4399196
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,110,1,0.5128035155204501,0.7009052006499749,0.3435469412959901,1.067715644487549,164773,70313,86232,4087289
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,110,5,0.3614065083421013,0.4900951628724664,0.4208093703893288,0.8461724651897524,38471,40026,27951,4302159
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,110,10,0.2084043702725417,0.2562142055854047,0.4724012158054711,0.4856231918285411,8679,25195,7771,4366962
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,110,20,0.0188217779668226,0.019108280254777,0.4433962264150943,0.0343301306272266,177,9086,141,4399203
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,120,1,0.4983850517801449,0.6872208468390292,0.3553978190871766,1.066116229805263,161556,73530,89073,4084438
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,120,5,0.3431810923027786,0.4654063212606851,0.4335090711738254,0.8215600596201129,36533,41964,27957,4302143
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,120,10,0.1876010131467856,0.2295861132431953,0.4936189608021878,0.4533860778177954,7777,26097,7581,4367142
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,120,20,0.0142796248934356,0.014466155673108,0.4745098039215686,0.0275288783331534,134,9129,121,4399213
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,130,1,0.485898122005081,0.6720178998324018,0.3630528565092932,1.055060701190203,157982,77104,90048,4083454
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,130,5,0.3251277506458243,0.4393161522096386,0.4442743417023882,0.7905270265105673,34485,44012,27569,4302522
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,130,10,0.1670720435861263,0.2027808939009269,0.5131476362605429,0.416514140638838,6869,27005,7240,4367474
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,130,20,0.0107848371596369,0.0109035949476411,0.5024630541871922,0.0219151462809025,101,9162,102,4399223
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,140,1,0.4742584176318233,0.6605072186348826,0.3728705401497589,1.053223075810554,155276,79810,92322,4081172
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,140,5,0.3098249301033907,0.4206912366077684,0.4596314962691452,0.7785265678943144,33023,45474,28089,4301994
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,140,10,0.1547122197418227,0.1882269587294089,0.5350736473676535,0.4048532798016178,6376,27498,7338,4367368
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,140,20,0.0086556956614661,0.0087444672352369,0.5397727272727273,0.0190003238691568,81,9182,95,4399222
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,150,1,0.4629386211230279,0.6486902665407553,0.3821614504203383,1.049934917434471,152498,82588,94327,4079159
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,150,5,0.295831620641979,0.4034166910837357,0.4740924037599229,0.7670866402537677,31667,46830,28547,4301528
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,150,10,0.1419609552875066,0.1730235578910078,0.5584268816394183,0.3918344452972781,5861,28013,7412,4367286
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,150,20,0.0072735051877206,0.0073410342221742,0.5584415584415584,0.0166252833855122,68,9195,86,4399223
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,160,1,0.4528227362632061,0.6388513139872217,0.3913795828385941,1.049671184162392,150185,84901,96578,4076900
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,160,5,0.2822358788805685,0.3855561359032829,0.4870425924984322,0.7516338204007796,30265,48232,28736,4301331
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,160,10,0.1333671890114142,0.1628092342209364,0.57554067574848,0.3835685186278562,5515,28359,7478,4367212
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,160,20,0.0065275548421615,0.0065853395228327,0.5734265734265734,0.0154377631436899,61,9202,82,4399219
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,170,1,0.4431683096984906,0.6279829509200888,0.3990670335574841,1.045013314276478,147630,87456,98038,4075432
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,170,5,0.2743569686651635,0.3797979540619386,0.5029592704356379,0.7641183739505968,29813,48684,30168,4299891
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,170,10,0.1283033320566832,0.1582334533860778,0.5958377318654803,0.3915097124638366,5360,28514,7902,4366780
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,170,20,0.0054557124518613,0.0055057756666306,0.625,0.0146820684443484,51,9212,85,4399208
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,180,1,0.4338505542932723,0.618114222029385,0.4072729497664742,1.042831134138145,145310,89776,99845,4073617
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,180,5,0.2613892689420552,0.3602048485929398,0.5120793787748059,0.7382447736856186,28275,50222,29675,4300376
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,180,10,0.1163121250813076,0.142528192714176,0.6126133354730001,0.3679223002893074,4828,29046,7635,4367039
exprecast_patch_cnn,exPreCast + CNN,1,21041,6455,21041,180,20,0.0042799058420714,0.0043182554248083,0.6747967479674797,0.0132786354312857,40,9223,83,4399202
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,60,1,0.595804125239262,0.8037143853738632,0.3027378707417972,1.15267178819666,188942,46144,82035,4091533
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,60,5,0.4797393182865871,0.6761404894454565,0.3771344075295443,1.085531931156605,53075,25422,32136,4298021
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,60,10,0.3665785250977467,0.4788333234929444,0.3900650547136464,0.7850563854283521,16220,17654,10373,4364407
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,60,20,0.0983246073298429,0.1013710460973766,0.2340946166394779,0.1323545287703767,939,8324,287,4399104
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,70,1,0.5816589008744495,0.7752779833762964,0.3003865479768609,1.108151910364717,182257,52829,78254,4095304
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,70,5,0.4530565693430657,0.6325719454246659,0.385138314470393,1.028803648547078,49655,28842,31103,4299044
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,70,10,0.3325847743094543,0.4372084784790695,0.4184402733055839,0.7517860305839287,14810,19064,10656,4364114
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,70,20,0.0813050776332354,0.0836661988556623,0.2576628352490421,0.1127064665874986,775,8488,269,4399112
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,80,1,0.5649034144839794,0.7493598087508401,0.3034958841716549,1.07588712215955,176164,58922,76762,4096787
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,80,5,0.4286602483184807,0.5796909436029403,0.3780292778939599,0.9320228798552812,45504,32993,27657,4302481
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,80,10,0.2886448797609448,0.3593021196197674,0.4052191760738894,0.6040916337013639,12171,21703,8292,4366469
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,80,20,0.0504353365895094,0.0512792831695994,0.246031746031746,0.0680125229407319,475,8788,155,4399217
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,90,1,0.5481749792811271,0.7287290608543256,0.3112866590283222,1.058102141344019,171314,63772,77431,4096109
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,90,5,0.3996995541771661,0.5253831356612355,0.3744159941751107,0.8398282736919882,41241,37256,24683,4305446
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,90,10,0.2388554893107491,0.282665170927555,0.3935267291613884,0.4660801794886934,9575,24299,6213,4368539
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,90,20,0.0291604358043153,0.0294720932743171,0.2661290322580645,0.0401597754507179,273,8990,99,4399264
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,100,1,0.5321294311913712,0.7087023472261215,0.3188996496506727,1.040525594888679,166606,68480,78007,4095524
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,100,5,0.3724674402784214,0.4812795393454527,0.3777239709443099,0.773418092411175,37779,40718,22932,4307188
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,100,10,0.1986658114175753,0.2285823935761941,0.3971504204297726,0.3791698647930566,7743,26131,5101,4369642
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,100,20,0.0187426368212487,0.0188923674835366,0.2971887550200803,0.0268811400194321,175,9088,74,4399280
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,110,1,0.5170528931148167,0.6904749751154896,0.3269436497076751,1.02587989076338,162321,72765,78849,4094672
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,110,5,0.350305176626537,0.4511255207205371,0.3894903799737949,0.7389326980648941,35412,43085,22592,4307518
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,110,10,0.1765371751993825,0.2025742457341914,0.4213189407994603,0.3500619944500207,6862,27012,4996,4369737
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,110,20,0.0137074319982865,0.0138184173593868,0.3694581280788177,0.0219151462809025,128,9135,75,4399269
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,120,1,0.5025578347865531,0.6786452617340037,0.3404985325120913,1.029027674978518,159540,75546,82370,4091141
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,120,5,0.3326047789231178,0.4303731352790552,0.4058251402641715,0.7243206746754653,33783,44714,23074,4307026
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,120,10,0.1620034365142461,0.186485209895495,0.4476215459951032,0.3376040621125347,6317,27557,5119,4369604
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,120,20,0.0102971146626622,0.0103638130195401,0.3846153846153846,0.0168411961567526,96,9167,60,4399274
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,130,1,0.4884580217688097,0.6635529125511515,0.3507421065337007,1.022017474456156,155992,79094,84270,4089232
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,130,5,0.3112927707616147,0.3997350217205753,0.4154619970193741,0.6838477903614151,31378,47119,22302,4307789
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,130,10,0.1384583322478964,0.156905000885635,0.4591982091982092,0.2901340260967113,5315,28559,4513,4370201
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,130,20,0.0065499838934822,0.0065853395228327,0.4504504504504504,0.0119831588038432,61,9202,50,4399275
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,140,1,0.4759095348080172,0.6529823128557208,0.3629780559059823,1.02505466084752,153507,81579,87469,4086025
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,140,5,0.2962937387169647,0.382626087621183,0.4323057440414312,0.6740002802654879,30035,48462,22872,4307211
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,140,10,0.1259938679000156,0.1431481372143827,0.4874748969453546,0.2792997579264332,4849,29025,4612,4370094
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,140,20,0.0039776392173726,0.0039943862679477,0.5131578947368421,0.0082046853071359,37,9226,39,4399278
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,150,1,0.4641459074733096,0.6435644827850233,0.3752534408073767,1.030120891928911,151293,83793,90874,4082612
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,150,5,0.2835845715906756,0.3693134769481636,0.450113808801214,0.671618023618737,28990,49507,23730,4306345
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,150,10,0.1159311505111945,0.1322253055440751,0.5152597402597403,0.2727755800909252,4479,29395,4761,4369937
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,150,20,0.003118950311895,0.003130735182986,0.546875,0.0069092086796934,29,9234,35,4399274
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,160,1,0.4529307336409676,0.6337978441931889,0.386522997616038,1.033124048220651,148997,86089,93876,4079602
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,160,5,0.2697011800160466,0.3511471775991439,0.4623651719362577,0.6531332407607934,27564,50933,23705,4306362
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,160,10,0.1057986814099569,0.1203282753734427,0.5329972502291476,0.2576607427525536,4076,29798,4652,4370038
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,160,20,0.0020447696943607,0.0020511713267839,0.6041666666666666,0.00518190650977,19,9244,29,4399272
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,170,1,0.4426118207247413,0.6239503841147495,0.3963629180607168,1.03365151476481,146682,88404,96315,4077155
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,170,5,0.2617371232096118,0.3452361236735162,0.480265429020751,0.6642546848924162,27100,51397,25042,4305017
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,170,10,0.1033908296383627,0.1190883863730294,0.5604227961207366,0.2709157465903052,4034,29840,5143,4369539
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,170,20,0.0022575790152655,0.0022670840980243,0.65,0.0064773831372125,21,9242,39,4399254
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,180,1,0.4329838591408502,0.6153875602970827,0.4063741259889046,1.036658924819002,144669,90417,99035,4074427
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,180,5,0.2483929005592025,0.3253754920570212,0.4878381359161002,0.6352981642610546,25541,52956,24328,4305723
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,180,10,0.0901564892429865,0.1025565330341855,0.5728513463666544,0.2400956485800318,3474,30400,4659,4370015
exprecast_patch_cnn,exPreCast + CNN,2,21042,6455,21042,180,20,0.001614291863969,0.0016193457843031,0.6590909090909091,0.0047500809672892,15,9248,29,4399256
direct_r2p,Direct R2P,0,0,,,60,1,0.6284130374525118,0.8197255472465396,0.2708126005108315,1.124163072237394,192706,42380,71569,4101999
direct_r2p,Direct R2P,0,0,,,60,5,0.5418966142799855,0.7230212619590558,0.3161389049546944,1.057263334904519,56755,21742,26237,4303920
direct_r2p,Direct R2P,0,0,,,60,10,0.4548140535679876,0.6271181437090394,0.3765993661227844,1.005963275668655,21243,12631,12833,4361947
direct_r2p,Direct R2P,0,0,,,60,20,0.3359369075604762,0.4782467882975278,0.4697151065357912,0.9018676454712296,4430,4833,3924,4395467
direct_r2p,Direct R2P,0,0,,,70,1,0.6057034815574228,0.806726049190509,0.2914809598350213,1.138608849527407,189650,45436,78021,4095537
direct_r2p,Direct R2P,0,0,,,70,5,0.5104756324598126,0.6881409480617093,0.3358864969202208,1.036179726613756,54017,24480,27320,4302827
direct_r2p,Direct R2P,0,0,,,70,10,0.4159367112770154,0.5789395996929798,0.4036672140120416,0.9708330873236112,19611,14263,13275,4361495
direct_r2p,Direct R2P,0,0,,,70,20,0.2919231061469493,0.4147684335528446,0.5036175710594315,0.835582424700421,3842,5421,3898,4395483
direct_r2p,Direct R2P,0,0,,,80,1,0.582789417830411,0.7919144483295475,0.3118270030496257,1.150749087567954,186168,48918,84357,4089192
direct_r2p,Direct R2P,0,0,,,80,5,0.4786732517678752,0.6519230034268826,0.3569893824213105,1.013860402308368,51174,27323,28411,4301727
direct_r2p,Direct R2P,0,0,,,80,10,0.3787779446289207,0.5286945740095649,0.428119810959254,0.924484855641495,17909,15965,13407,4361354
direct_r2p,Direct R2P,0,0,,,80,20,0.2468897303145042,0.3449206520565691,0.5351374945438673,0.7419842383676994,3195,6068,3678,4395694
direct_r2p,Direct R2P,0,0,,,90,1,0.5605393674479054,0.777872778472559,0.3326387241574366,1.165594718528538,182867,52219,91148,4082392
direct_r2p,Direct R2P,0,0,,,90,5,0.4490808260025453,0.6158706702166962,0.37619035329944,0.9872733989834006,48344,30153,29154,4300975
direct_r2p,Direct R2P,0,0,,,90,10,0.3419892313562556,0.4762649819920883,0.4518737471545544,0.8688964987896322,16133,17741,13300,4361452
direct_r2p,Direct R2P,0,0,,,90,20,0.2039836813054955,0.275288783331534,0.5594333102971666,0.6248515599697723,2550,6713,3238,4396125
direct_r2p,Direct R2P,0,0,,,100,1,0.54070796991398,0.7663238134129637,0.3525394977070485,1.183583879941809,180152,54934,98092,4075439
direct_r2p,Direct R2P,0,0,,,100,5,0.4212689868750922,0.5822642903550455,0.396261805693151,0.964431761723378,45706,32791,29999,4300121
direct_r2p,Direct R2P,0,0,,,100,10,0.3093823848757744,0.4290015941430005,0.4740309095515581,0.8156403141052134,14532,19342,13097,4361646
