gauge_log1p,fixed_readout_log1p,pair_count
0.4795790545596741,2.250332486780009,13
0.4795790545596741,2.32411387978919,4
0.4795790545596741,2.397895272798371,6
0.4795790545596741,2.471676665807551,2
0.4795790545596741,2.545458058816732,3
0.4795790545596741,2.619239451825912,4
0.4795790545596741,2.693020844835093,4
0.4795790545596741,2.766802237844273,3
0.4795790545596741,2.840583630853454,1
0.4795790545596741,2.988146416871816,1
0.4795790545596741,3.061927809880996,2
0.5533604475688547,0.0368906965045903,7987
0.5533604475688547,0.1106720895137709,4864
0.5533604475688547,0.1844534825229515,5293
0.5533604475688547,0.2582348755321322,5423
0.5533604475688547,0.3320162685413128,5556
0.5533604475688547,0.4057976615504934,5585
0.5533604475688547,0.4795790545596741,5662
0.5533604475688547,0.5533604475688547,5623
0.5533604475688547,0.6271418405780353,5306
0.5533604475688547,0.700923233587216,4700
0.5533604475688547,0.7747046265963966,3903
0.5533604475688547,0.8484860196055772,3174
0.5533604475688547,0.922267412614758,2520
0.5533604475688547,0.9960488056239384,1833
0.5533604475688547,1.069830198633119,1285
0.5533604475688547,1.1436115916423,916
0.5533604475688547,1.21739298465148,724
0.5533604475688547,1.291174377660661,508
0.5533604475688547,1.364955770669842,378
