metric_group,metric,contrast,left_route,right_route,lead_min,threshold_mm,left_point,right_point,delta,ci_low,ci_high,ci_excludes_zero,bootstrap_valid_reps,bootstrap_reps,member_count,member_ids
categorical,csi,r2p_minus_pysteps,r2p,pysteps,60,5,0.5322964924964135,0.4789079834309089,0.0533885090655046,0.0468308225274086,0.0606177158653736,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,60,5,0.7059165743064492,0.5812366502329177,0.1246799240735314,0.1091543942689895,0.1410947069525718,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,60,5,0.316085454324305,0.2683728989430034,0.0477125553813015,0.0334588445723056,0.062694002687931,True,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,60,5,1.032162587954529,0.7948584022319324,0.2373041857225967,0.1970144391059875,0.2810557305812836,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,60,10,0.4411746257312866,0.3544952123313102,0.0866794133999763,0.0740908004343509,0.0988487318158149,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,60,10,0.5956781011985594,0.4190824821396941,0.1765956190588652,0.1552365943789482,0.1987321339547634,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,60,10,0.3695450870839916,0.3030579946121075,0.066487092471884,0.045218152552843,0.0869388431310653,True,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,60,10,0.9451595127039422,0.6012772824782036,0.3438822302257386,0.2911485344171524,0.4027697652578353,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,60,20,0.3208933686367415,0.1460332792813576,0.1748600893553839,0.1491098657250404,0.197860898822546,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,60,20,0.4287667782215985,0.156212889992443,0.2725538882291554,0.2381717883050441,0.3002964377403259,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,60,20,0.4278609136636749,0.3042888681389294,0.1235720455247454,0.0851930797100067,0.1570628546178341,True,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,60,20,0.7598330274569074,0.2250530785562632,0.5347799489006442,0.4633299052715302,0.6157069966197015,True,50000,50000,,
continuous,rmse,r2p_minus_pysteps,r2p,pysteps,60,,1.182723727885429,1.297312050204114,-0.1145883223186849,-0.1585376858711242,-0.0711840689182281,True,50000,50000,,
continuous,mean_bias,r2p_minus_pysteps,r2p,pysteps,60,,0.0650086269057512,-0.0623469724851746,0.1273555993909259,0.1100198898464441,0.1462939232587814,True,50000,50000,,
continuous,correlation,r2p_minus_pysteps,r2p,pysteps,60,,0.8115917666834828,0.7721989283414574,0.0393928383420253,0.0324589520692825,0.0469517260789871,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,90,1,0.5540404411877473,0.5185547058345225,0.0354857353532248,0.0269272178411483,0.0445984229445457,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,90,1,0.766441500840827,0.6132096339212033,0.1532318669196236,0.1397001549601554,0.1685155719518661,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,90,1,0.3333917644679946,0.2291990821221913,0.1041926823458032,0.0929046895354986,0.1160288244485855,True,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,90,1,1.149922439731276,0.795697461070984,0.3542249786602917,0.3182250112295151,0.3967392683029175,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,90,5,0.4401250790484609,0.3350847410676663,0.1050403379807946,0.0947341881692409,0.1155641987919807,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,90,5,0.6053734537625641,0.4138714430700112,0.1915020106925529,0.1725627839565277,0.2106222033500671,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,90,5,0.3823667215091884,0.3611978544355946,0.0211688670735937,0.0023423887789249,0.0397664412856102,True,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,90,5,0.9811967336331324,0.64858529625336,0.3326114373797723,0.285555125772953,0.38206906914711,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,90,10,0.3295575941673169,0.1624775307504226,0.1670800634168942,0.1491364516317844,0.1832829177379608,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,90,10,0.4513392769282242,0.1853732459506799,0.2659660309775442,0.2358954466879367,0.292310632020235,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,90,10,0.4497614091709179,0.4319669088025902,0.0177945003683276,-0.0155432522296905,0.0494201436638832,False,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,90,10,0.8205408277735136,0.3262580937198638,0.4942827340536497,0.4308126337826252,0.5606316179037094,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,90,20,0.1788963405115143,0.0277177392195098,0.1511786012920044,0.1218615183606743,0.1752210322767496,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,90,20,0.2262405987980855,0.0284285148799884,0.197812083918097,0.1595887444913387,0.2285474561154842,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,90,20,0.520612520921429,0.4641464907131594,0.0564660302082695,-0.0263905704021453,0.1372653998434544,False,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,90,20,0.4809097124761596,0.0531505271870164,0.4277591852891432,0.3647994741797447,0.4884085208177566,True,50000,50000,,
continuous,rmse,r2p_minus_pysteps,r2p,pysteps,90,,1.405588270663284,1.56933579438615,-0.163747523722866,-0.2130900174379348,-0.1159214854240417,True,50000,50000,,
continuous,mean_bias,r2p_minus_pysteps,r2p,pysteps,90,,0.0471666452265227,-0.0966177510304952,0.143784396257018,0.1213693099096417,0.167970909923315,True,50000,50000,,
continuous,correlation,r2p_minus_pysteps,r2p,pysteps,90,,0.716531440320022,0.6328378519524144,0.0836935883676076,0.0710506543517112,0.0966448903083801,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,120,1,0.4989350746461263,0.4434392210887892,0.0554958535573371,0.0462707877159118,0.0654017992317676,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,120,1,0.732385878642993,0.5374742292891397,0.1949116493538533,0.1793986856937408,0.2120478190481662,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,120,1,0.3896952719824472,0.2826744406491774,0.1070208313332697,0.0943839080631732,0.1196671724319458,True,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,120,1,1.200224598657513,0.7494562273664389,0.4507683712910737,0.4056641280651092,0.5034931376576424,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,120,5,0.3695484087974052,0.2247090245958828,0.1448393842015224,0.1282511420547962,0.1601397067308426,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,120,5,0.5219477602116429,0.2730210496367165,0.2489267105749264,0.223264767974615,0.2725939497351646,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,120,5,0.4400084154410145,0.4389721765207562,0.0010362389202582,-0.0241575509309768,0.0263819269835949,False,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,120,5,0.9340314491848946,0.4873477118021496,0.4466837373827449,0.3925670057535171,0.5021538898348809,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,120,10,0.2421491462507263,0.057552056813258,0.1845970894374683,0.1617375012487173,0.2042044013738632,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,120,10,0.3286197870539843,0.0621518962429395,0.2664678908110448,0.230565757676959,0.2967480532824993,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,120,10,0.5196344921453827,0.5627136775329334,-0.0430791853875507,-0.0930443972349166,0.0057335644960403,False,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,120,10,0.6846548975615515,0.1419672905473224,0.542687607014229,0.4726294159889221,0.6119549229741097,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,120,20,0.0812327749385375,0.0022570524140676,0.0789757225244699,0.0632878862321376,0.091658547706902,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,120,20,0.094713735650797,0.0022670840980243,0.0924466515527726,0.0733500340953469,0.1084213081747293,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,120,20,0.6186731312121528,0.6351868415821905,-0.0165137103700376,-0.1636051386594772,0.1269218094646931,False,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,120,20,0.2483356723883551,0.0062254849040987,0.2421101874842563,0.2007794510573148,0.2843521773815155,True,50000,50000,,
continuous,rmse,r2p_minus_pysteps,r2p,pysteps,120,,1.557089100280621,1.72116440530134,-0.1640753050207188,-0.212584188580513,-0.1170263171195983,True,50000,50000,,
continuous,mean_bias,r2p_minus_pysteps,r2p,pysteps,120,,0.0396231668435338,-0.1226810664213273,0.1623042332648611,0.1366477001458406,0.1899866033345461,True,50000,50000,,
continuous,correlation,r2p_minus_pysteps,r2p,pysteps,120,,0.6334814774186652,0.524194904292897,0.1092865731257682,0.0928977906703949,0.1254554405808448,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,150,1,0.4552714269590197,0.3860084142892896,0.0692630126697301,0.0589293777942657,0.0802590027451515,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,150,1,0.7065811376829472,0.4748900402405928,0.2316910974423543,0.2151118628680706,0.2493198789656162,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,150,1,0.4380909912283568,0.3263652533558454,0.1117257378725114,0.0968304932117462,0.1259623207151889,True,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,150,1,1.258465696241659,0.7050767236954419,0.553388972546217,0.4994105890393257,0.6152104914188385,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,150,5,0.3140845615175318,0.1461886409372838,0.167895920580248,0.1443998802453279,0.1898191530257463,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,150,5,0.4527179382651566,0.1729153131117537,0.2798026251534029,0.2452807657420635,0.3103245250880718,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,150,5,0.4916469463341911,0.5123343077041679,-0.0206873613699767,-0.0516407683491706,0.0108010776340961,False,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,150,5,0.8927474935347847,0.3550454157483725,0.5377020777864121,0.4772373043000698,0.59809250831604,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,150,10,0.1749351560302794,0.022229081490318,0.1527060745399613,0.1290662936866283,0.1729509092867374,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,150,10,0.2344275845781425,0.0232134773966267,0.2112141071815158,0.1757686171680688,0.2412961613386869,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,150,10,0.5896283321988657,0.6557249427056873,-0.0660966105068215,-0.1316112741827964,0.001039645075798,False,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,150,10,0.5715691484127453,0.0672984196335439,0.5042707287792014,0.4331422321498394,0.5737675681710244,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,150,20,0.0318545095206335,0.0004666446860316,0.0313878648346018,0.023823357373476,0.0382815276272595,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,150,20,0.0351577962503148,0.0004678110043542,0.0346899852459606,0.0260530662257224,0.0428419044241309,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,150,20,0.7287614542402236,0.8482372747078629,-0.1194758204676392,-0.2156490087509155,-0.0330562546849249,True,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,150,20,0.1301954010579726,0.0023030695598978,0.1278923314980747,0.101028087735176,0.1569894950836897,True,50000,50000,,
continuous,rmse,r2p_minus_pysteps,r2p,pysteps,150,,1.662650168975244,1.806614218655689,-0.1439640496804457,-0.1903077036142349,-0.0991656333208084,True,50000,50000,,
continuous,mean_bias,r2p_minus_pysteps,r2p,pysteps,150,,0.0388163061586658,-0.1403744421417565,0.1791907483004224,0.1507068570703268,0.2098207458853721,True,50000,50000,,
continuous,correlation,r2p_minus_pysteps,r2p,pysteps,150,,0.5651117438895211,0.4442210177096062,0.1208907261799149,0.1031077690422535,0.1380781419575214,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,180,1,0.4184516106918495,0.3390922731184442,0.0793593375734052,0.0677088744938373,0.0914672672748565,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,180,1,0.6913810265179551,0.4204744930224116,0.2709065334955434,0.2536090150475502,0.2886496886610984,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,180,1,0.4849087651725481,0.3632954573329996,0.1216133078395484,0.103999388217926,0.1382246613502502,True,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,180,1,1.343533855695362,0.6604462480397245,0.6830876076556379,0.6190825030207634,0.7560031250119209,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,180,5,0.2678998554066794,0.096685108173119,0.1712147472335603,0.1435449793934822,0.1969531305134296,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,180,5,0.3916667728278362,0.1114522423362251,0.2802145304916111,0.2397357087582349,0.3158071637153625,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,180,5,0.5387019680276031,0.5769632554843768,-0.0382612874567737,-0.0749102234840393,-0.0005667954683303,True,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,180,5,0.8513318980343199,0.263725577622924,0.5876063204113958,0.522139199078083,0.6516610383987427,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,180,10,0.126683035486575,0.010457989011373,0.1162250464752019,0.0950190899893641,0.1351025588810444,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,180,10,0.1658203932219401,0.0107457046702485,0.1550746885516915,0.1248937958851456,0.1817865464836359,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,180,10,0.6469908841800748,0.7135989386598323,-0.0666080544797574,-0.1344321027398109,0.0024386078119278,False,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,180,10,0.4702820255456495,0.0377378914014681,0.4325441341441813,0.3657133117318153,0.4976681798696518,True,50000,50000,,
categorical,csi,r2p_minus_pysteps,r2p,pysteps,180,20,0.0129915824021065,0.0001438331610739,0.0128477492410326,0.0081484518479555,0.0174895291682332,True,50000,50000,,
categorical,pod,r2p_minus_pysteps,r2p,pysteps,180,20,0.0137824318975134,0.0001439418474936,0.0136384900500197,0.008607453899458,0.0187219746410846,True,50000,50000,,
categorical,far,r2p_minus_pysteps,r2p,pysteps,180,20,0.7957501979661631,0.8289562289562289,-0.0332060309900658,-0.2059235706925392,0.2118680790066719,False,50000,50000,,
categorical,frequency_bias,r2p_minus_pysteps,r2p,pysteps,180,20,0.0665731044657958,0.000899636546835,0.0656734679189607,0.047711325250566,0.0860378880053758,True,50000,50000,,
continuous,rmse,r2p_minus_pysteps,r2p,pysteps,180,,1.732529951809653,1.857299373261557,-0.1247694214519046,-0.1703399688005447,-0.0811042428016662,True,50000,50000,,
continuous,mean_bias,r2p_minus_pysteps,r2p,pysteps,180,,0.0526311623016333,-0.1525217517486306,0.2051529140502639,0.1743389710783958,0.2383029382675886,True,50000,50000,,
continuous,correlation,r2p_minus_pysteps,r2p,pysteps,180,,0.5129967719041796,0.3869644391722369,0.1260323327319426,0.1066086992621421,0.1442054025828838,True,50000,50000,,
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,60,1,0.6243972685671652,0.6247593662096281,-0.0003620976424629,-0.0009706131194774,0.0002889042177961,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,60,5,0.5331087192325707,0.5322964924964135,0.0008122267361572,-0.0003432763646538,0.0021061688780137,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,60,10,0.4425415353832083,0.4411746257312866,0.0013669096519217,0.0002567280114129,0.0025153129484833,True,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,60,20,0.3238421795053219,0.3208933686367415,0.0029488108685803,0.0015540416748432,0.0047601788030345,True,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,90,1,0.5537273123749535,0.5540404411877473,-0.0003131288127937,-0.0007865254505461,0.0002014203872094,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,90,5,0.4403972536401567,0.4401250790484609,0.0002721745916958,-0.0003618996081656,0.0009281625149133,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,90,10,0.3306801824810161,0.3295575941673169,0.0011225883136992,0.0001425045363302,0.0021907530774105,True,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,90,20,0.1792624460704581,0.1788963405115143,0.0003661055589438,-0.0005946530751226,0.0013825595347859,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,120,1,0.4989126812771974,0.4989350746461263,-2.239336892889688e-05,-0.0003958475856979,0.0003685999392181,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,120,5,0.3700542603522603,0.3695484087974052,0.000505851554855,-8.439328580820138e-05,0.0011482653696783,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,120,10,0.2428948000500071,0.2421491462507263,0.0007456537992807,-0.000151369011741,0.001778507821805,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,120,20,0.0811046834905562,0.0812327749385375,-0.0001280914479813,-0.0008225513042424,0.0006588901349455,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,150,1,0.4551614002383147,0.4552714269590197,-0.000110026720705,-0.0004276743365368,0.0002240995408643,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,150,5,0.3145802291647793,0.3140845615175318,0.0004956676472475,-0.0001018544276428,0.0011616918484283,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,150,10,0.1755539531140402,0.1749351560302794,0.0006187970837607,-0.000181863925045,0.0015079960959789,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,150,20,0.0324129814469797,0.0318545095206335,0.0005584719263461,-0.0001716608960292,0.0013555267151011,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,180,1,0.4185137923963975,0.4184516106918495,6.218170454802552e-05,-0.0002320583552985,0.0003715978099551,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,180,5,0.2684655767653266,0.2678998554066794,0.0005657213586472,-0.0001310738051349,0.0014186799088299,False,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,180,10,0.1282241411524953,0.126683035486575,0.0015411056659203,0.0009037071723402,0.0022355618243815,True,50000,50000,3,"0,1,2"
categorical,csi,radar_only_minus_r2p,r2p_radar_only,r2p,180,20,0.0133302723863514,0.0129915824021065,0.0003386899842448,-3.035452724070115e-05,0.000726237055089,False,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,60,1,0.6247593662096281,0.5761121443412288,0.0486472218683993,0.0436924295251659,0.0537523821748698,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,60,5,0.5322964924964135,0.4745223105374854,0.057774181958928,0.0440781587637197,0.0715919254082332,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,60,10,0.4411746257312866,0.3716934162701265,0.0694812094611601,0.0485793301953774,0.0901647638341192,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,60,20,0.3208933686367415,0.25064839525429,0.0702449733824515,0.0448118212515409,0.0947168765672721,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,90,1,0.5540404411877473,0.5127669787569551,0.0412734624307922,0.0368452215999027,0.0459336433980835,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,90,5,0.4401250790484609,0.4145804385019382,0.0255446405465227,0.0178937118020133,0.0326069127913853,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,90,10,0.3295575941673169,0.29988502244082,0.0296725717264969,0.0181723456828411,0.0411013749726553,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,90,20,0.1788963405115143,0.1557988064944224,0.0230975340170918,0.010779161326105,0.0349856289943882,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,120,1,0.4989350746461263,0.4663544948675572,0.032580579778569,0.0287021839550078,0.036636572326182,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,120,5,0.3695484087974052,0.3513385234182282,0.018209885379177,0.0118527901859902,0.0241640115170445,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,120,10,0.2421491462507263,0.2171588502491677,0.0249902960015586,0.0145887467327437,0.0355004266712763,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,120,20,0.0812327749385375,0.0674503382802843,0.0137824366582532,0.006184636215736,0.0209717567288635,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,150,1,0.4552714269590197,0.4345824865147334,0.0206889404442862,0.0172604587465785,0.024215275580672,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,150,5,0.3140845615175318,0.3008008654311958,0.013283696086336,0.0062945886616153,0.0203013267586909,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,150,10,0.1749351560302794,0.1578498557039883,0.0170853003262911,0.0064929749568947,0.0276908863651923,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,150,20,0.0318545095206335,0.0275947411611638,0.0042597683594697,-0.0011390557995403,0.0094870500549727,False,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,180,1,0.4184516106918495,0.403284602791301,0.0151670079005484,0.011777743244953,0.01861401114314,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,180,5,0.2678998554066794,0.2595738438721161,0.0083260115345633,0.0002144541333732,0.0166149870557498,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,180,10,0.126683035486575,0.1166144476427303,0.0100685878438446,0.000715082370514,0.0197951953930349,True,50000,50000,3,"0,1,2"
categorical,csi,r2p_minus_no_dropout,r2p,r2p_no_dropout,180,20,0.0129915824021065,0.0125962087001787,0.0003953737019278,-0.0054856599561203,0.0051791722752362,False,50000,50000,3,"0,1,2"
